2.9958 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
19.1748 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000028BE2FF1EB8>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000028BE301E6A0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1366,  768]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
19.1749 	EXP 	window1: mouseVisible = True
19.1750 	EXP 	window1: recordFrameIntervals = False
19.3404 	EXP 	window1: recordFrameIntervals = True
19.5254 	EXP 	window1: recordFrameIntervals = False
19.9575 	EXP 	Created rules = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='rules', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
19.9664 	EXP 	Created cross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='cross', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
19.9725 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
19.9923 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
19.9951 	EXP 	Created cros2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='cros2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
19.9987 	EXP 	Created opaque = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='opaque', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([0.3, 0.3]), texRes=128.0, units='height', win=Window(...))
20.0247 	EXP 	Created ending = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='ending', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
20.0582 	EXP 	rules: autoDraw = True
33.3567 	EXP 	Imported dimshape.xlsx as conditions, 30 conditions, 4 params
33.3574 	EXP 	Created sequence: random, trialTypes=30, nReps=1, seed=None
33.3577 	EXP 	New trial (rep=0, index=0): {'shape': 'square', 'colourshape': 'circle.png', 'picture': 'squaredim.png', 'correctAns': 'left'}
33.3722 	DATA 	Keypress: space
33.3784 	EXP 	rules: autoDraw = False
33.3784 	EXP 	image: texRes = 128.0
33.3784 	EXP 	image: image = 'circle.png'
33.3784 	EXP 	cross: autoDraw = True
33.7876 	EXP 	cross: autoDraw = False
33.8716 	EXP 	image: autoDraw = True
33.9706 	EXP 	image: autoDraw = False
34.4784 	DATA 	Keypress: right
35.8600 	EXP 	New trial (rep=0, index=1): {'shape': 'square', 'colourshape': 'square.png', 'picture': 'squaredim.png', 'correctAns': 'left'}
35.9026 	EXP 	cross: autoDraw = False
35.9026 	EXP 	image: autoDraw = False
35.9026 	EXP 	image: texRes = 128.0
35.9026 	EXP 	image: image = 'square.png'
35.9026 	EXP 	cross: autoDraw = True
36.3034 	EXP 	cross: autoDraw = False
36.3875 	EXP 	image: autoDraw = True
36.4881 	EXP 	image: autoDraw = False
36.8774 	DATA 	Keypress: left
38.3585 	EXP 	New trial (rep=0, index=2): {'shape': 'square', 'colourshape': 'circle.png', 'picture': 'squaredim.png', 'correctAns': 'left'}
38.4052 	EXP 	cross: autoDraw = False
38.4052 	EXP 	image: autoDraw = False
38.4052 	EXP 	image: texRes = 128.0
38.4052 	EXP 	image: image = 'circle.png'
38.4052 	EXP 	cross: autoDraw = True
38.8195 	EXP 	cross: autoDraw = False
38.8869 	EXP 	image: autoDraw = True
38.9866 	EXP 	image: autoDraw = False
39.3249 	DATA 	Keypress: left
40.8535 	EXP 	New trial (rep=0, index=3): {'shape': 'square', 'colourshape': 'square.png', 'picture': 'squaredim.png', 'correctAns': 'left'}
40.8768 	EXP 	cross: autoDraw = False
40.8768 	EXP 	image: autoDraw = False
40.8768 	EXP 	image: texRes = 128.0
40.8768 	EXP 	image: image = 'square.png'
40.8768 	EXP 	cross: autoDraw = True
41.2867 	EXP 	cross: autoDraw = False
41.3699 	EXP 	image: autoDraw = True
41.4716 	EXP 	image: autoDraw = False
41.8257 	DATA 	Keypress: left
43.3568 	EXP 	New trial (rep=0, index=4): {'shape': 'square', 'colourshape': 'circle.png', 'picture': 'squaredim.png', 'correctAns': 'left'}
43.4022 	EXP 	cross: autoDraw = False
43.4022 	EXP 	image: autoDraw = False
43.4022 	EXP 	image: texRes = 128.0
43.4022 	EXP 	image: image = 'circle.png'
43.4022 	EXP 	cross: autoDraw = True
43.8029 	EXP 	cross: autoDraw = False
43.8857 	EXP 	image: autoDraw = True
43.9854 	EXP 	image: autoDraw = False
44.3907 	DATA 	Keypress: right
45.8538 	EXP 	New trial (rep=0, index=5): {'shape': 'circle', 'colourshape': 'square.png', 'picture': 'circledim.png', 'correctAns': 'right'}
45.8854 	EXP 	cross: autoDraw = False
45.8854 	EXP 	image: autoDraw = False
45.8854 	EXP 	image: texRes = 128.0
45.8854 	EXP 	image: image = 'square.png'
45.8854 	EXP 	cross: autoDraw = True
46.2853 	EXP 	cross: autoDraw = False
46.3702 	EXP 	image: autoDraw = True
46.4848 	EXP 	image: autoDraw = False
46.9239 	DATA 	Keypress: left
48.3540 	EXP 	New trial (rep=0, index=6): {'shape': 'circle', 'colourshape': 'circle.png', 'picture': 'circledim.png', 'correctAns': 'right'}
48.3903 	EXP 	cross: autoDraw = False
48.3903 	EXP 	image: autoDraw = False
48.3903 	EXP 	image: texRes = 128.0
48.3903 	EXP 	image: image = 'circle.png'
48.3903 	EXP 	cross: autoDraw = True
48.8011 	EXP 	cross: autoDraw = False
48.8844 	EXP 	image: autoDraw = True
48.9854 	EXP 	image: autoDraw = False
49.3397 	DATA 	Keypress: right
50.8554 	EXP 	New trial (rep=0, index=7): {'shape': 'circle', 'colourshape': 'circle.png', 'picture': 'circledim.png', 'correctAns': 'right'}
50.8965 	EXP 	cross: autoDraw = False
50.8965 	EXP 	image: autoDraw = False
50.8965 	EXP 	image: texRes = 128.0
50.8965 	EXP 	image: image = 'circle.png'
50.8965 	EXP 	cross: autoDraw = True
51.3010 	EXP 	cross: autoDraw = False
51.3853 	EXP 	image: autoDraw = True
51.4849 	EXP 	image: autoDraw = False
51.8560 	DATA 	Keypress: right
